ID Generation Chr Freq.Allele1 Freq.Allele2
  Q1 2 1 0.0875 0.912500001
  Q2 2 1 0.6345 0.365499973
  Q3 2 1 0.7640 0.236000001
  Q4 2 1 0.7695 0.230499983
  Q5 2 1 0.2775 0.722499996
  Q6 2 1 0.5690 0.430999994
  Q7 2 1 0.3950 0.604999989
  Q8 2 1 0.0845 0.915500000
  Q9 2 1 0.2465 0.753500000
 Q10 2 1 0.2525 0.747500002
 Q11 2 1 0.6990 0.300999999
 Q12 2 1 0.5475 0.452499986
 Q13 2 1 0.9570 0.042999983
 Q14 2 1 0.5005 0.499499977
 Q15 2 1 0.8790 0.120999992
 Q16 2 1 0.7230 0.277000010
 Q17 2 1 0.5320 0.467999995
 Q18 2 1 0.2870 0.713000000
 Q19 2 1 0.3005 0.699499995
 Q20 2 1 0.1670 0.833000004
 Q21 2 1 0.4280 0.571999997
 Q22 2 1 0.9690 0.031000018
 Q23 2 1 0.5010 0.499000013
 Q24 2 1 0.1550 0.844999999
 Q25 2 1 0.7505 0.249499977
 Q26 2 1 0.8510 0.148999989
 Q27 2 1 0.5545 0.445500016
 Q28 2 1 0.4880 0.511999995
 Q29 2 1 0.2645 0.735500008
 Q30 2 1 0.9970 0.003000021
 Q31 2 1 0.7080 0.291999996
 Q32 2 1 0.1070 0.892999999
 Q33 2 1 0.9230 0.077000022
 Q34 2 2 0.8125 0.187500000
 Q35 2 2 0.2805 0.719500005
 Q36 2 2 0.5515 0.448499978
 Q37 2 2 0.6225 0.377499998
 Q38 2 2 0.2965 0.703500003
 Q39 2 2 0.7940 0.205999970
 Q40 2 2 0.0685 0.931500003
 Q41 2 2 0.3405 0.659500003
 Q42 2 2 0.6120 0.388000011
 Q43 2 2 0.9725 0.027499974
 Q44 2 2 0.8765 0.123499990
 Q45 2 2 0.3310 0.669000000
 Q46 2 2 0.8045 0.195500016
 Q47 2 2 0.0830 0.917000003
 Q48 2 2 0.2285 0.771500006
 Q49 2 2 0.7365 0.263499975
 Q50 2 2 0.4280 0.571999997
 Q51 2 2 0.2355 0.764500007
 Q52 2 2 0.2125 0.787499994
 Q53 2 2 0.7340 0.265999973
 Q54 2 2 0.4850 0.514999986
 Q55 2 2 0.3300 0.669999987
 Q56 2 2 0.6370 0.362999976
 Q57 2 2 0.7655 0.234499991
 Q58 2 2 0.6025 0.397499979
 Q59 2 2 0.7125 0.287500024
 Q60 2 2 0.8115 0.188499987
 Q61 2 2 0.9510 0.049000025
 Q62 2 2 0.3480 0.652000010
 Q63 2 2 0.4975 0.502499998
 Q64 2 2 0.5720 0.427999973
 Q65 2 2 0.4140 0.585999995
 Q66 2 2 0.4275 0.572499990
 Q67 2 2 0.8130 0.186999977
 Q68 2 2 0.6385 0.361500025
 Q69 2 2 0.1870 0.812999994
 Q70 2 2 0.4675 0.532499999
 Q71 2 2 0.0765 0.923500001
 Q72 2 2 0.1305 0.869499996
 Q73 2 2 0.2265 0.773499995
 Q74 2 2 0.2230 0.776999995
 Q75 2 3 0.1480 0.851999998
 Q76 2 3 0.6125 0.387499988
 Q77 2 3 0.0400 0.960000001
 Q78 2 3 0.5540 0.445999980
 Q79 2 3 0.6500 0.350000024
 Q80 2 3 0.6225 0.377499998
 Q81 2 3 0.8405 0.159500003
 Q82 2 3 0.5745 0.425499976
 Q83 2 3 0.9430 0.056999981
 Q84 2 3 0.7840 0.216000021
 Q85 2 3 0.2360 0.763999999
 Q86 2 3 0.1070 0.892999999
 Q87 2 3 0.3670 0.632999986
 Q88 2 3 0.5325 0.467499971
 Q89 2 3 0.3865 0.613499999
 Q90 2 3 0.5485 0.451499999
 Q91 2 3 0.4320 0.567999989
 Q92 2 3 0.4525 0.547500014
 Q93 2 3 0.6765 0.323499978
 Q94 2 3 0.8060 0.194000006
 Q95 2 3 0.8175 0.182500005
 Q96 2 3 0.4200 0.580000013
 Q97 2 3 0.8300 0.170000017
 Q98 2 3 0.6515 0.348500013
 Q99 2 3 0.6795 0.320500016
Q100 2 3 0.8640 0.135999978
Q101 2 3 0.0670 0.932999998
Q102 2 3 0.3575 0.642500013
Q103 2 3 0.3820 0.618000001
Q104 2 3 0.8695 0.130500019
Q105 2 3 0.5150 0.485000014
Q106 2 3 0.7105 0.289499998
Q107 2 3 0.3750 0.625000000
Q108 2 3 0.9560 0.044000030
Q109 2 3 0.8200 0.180000007
Q110 2 3 0.6325 0.367500007
Q111 2 3 0.8415 0.158500016
Q112 2 3 0.1610 0.839000002
Q113 2 3 0.5525 0.447499990
Q114 2 3 0.4180 0.581999987
