ID Generation Chr Freq.Allele1 Freq.Allele2
  Q1 6 1 0.0440 0.9560000002
  Q2 6 1 0.4915 0.5085000098
  Q3 6 1 0.7285 0.2714999914
  Q4 6 1 0.7265 0.2735000253
  Q5 6 1 0.2445 0.7555000037
  Q6 6 1 0.6145 0.3855000138
  Q7 6 1 0.3700 0.6299999952
  Q8 6 1 0.1050 0.8950000033
  Q9 6 1 0.3145 0.6854999959
 Q10 6 1 0.3345 0.6654999852
 Q11 6 1 0.6815 0.3184999824
 Q12 6 1 0.6315 0.3684999943
 Q13 6 1 0.9545 0.0454999804
 Q14 6 1 0.5565 0.4434999824
 Q15 6 1 0.8475 0.1524999738
 Q16 6 1 0.7825 0.2174999714
 Q17 6 1 0.5640 0.4359999895
 Q18 6 1 0.3405 0.6595000029
 Q19 6 1 0.3365 0.6635000110
 Q20 6 1 0.1875 0.8125000000
 Q21 6 1 0.5095 0.4904999733
 Q22 6 1 0.9535 0.0465000272
 Q23 6 1 0.4745 0.5254999995
 Q24 6 1 0.1255 0.8745000064
 Q25 6 1 0.7720 0.2279999852
 Q26 6 1 0.8790 0.1209999919
 Q27 6 1 0.5070 0.4929999709
 Q28 6 1 0.4370 0.5629999936
 Q29 6 1 0.2775 0.7224999964
 Q30 6 1 0.9990 0.0009999871
 Q31 6 1 0.7850 0.2149999738
 Q32 6 1 0.1570 0.8429999948
 Q33 6 1 0.9715 0.0285000205
 Q34 6 2 0.8190 0.1809999943
 Q35 6 2 0.4405 0.5595000088
 Q36 6 2 0.5270 0.4729999900
 Q37 6 2 0.6040 0.3960000277
 Q38 6 2 0.4555 0.5444999933
 Q39 6 2 0.7765 0.2235000134
 Q40 6 2 0.0455 0.9545000009
 Q41 6 2 0.4640 0.5360000134
 Q42 6 2 0.6625 0.3374999762
 Q43 6 2 0.9660 0.0339999795
 Q44 6 2 0.8480 0.1520000100
 Q45 6 2 0.3935 0.6064999998
 Q46 6 2 0.8005 0.1995000243
 Q47 6 2 0.0440 0.9560000002
 Q48 6 2 0.3980 0.6019999981
 Q49 6 2 0.8605 0.1395000219
 Q50 6 2 0.5680 0.4319999814
 Q51 6 2 0.3500 0.6500000060
 Q52 6 2 0.1575 0.8425000012
 Q53 6 2 0.6370 0.3629999757
 Q54 6 2 0.4200 0.5800000131
 Q55 6 2 0.3665 0.6335000098
 Q56 6 2 0.7210 0.2789999843
 Q57 6 2 0.8995 0.1004999876
 Q58 6 2 0.7140 0.2860000134
 Q59 6 2 0.7535 0.2465000153
 Q60 6 2 0.8655 0.1345000267
 Q61 6 2 0.9800 0.0199999809
 Q62 6 2 0.3630 0.6369999945
 Q63 6 2 0.5315 0.4685000181
 Q64 6 2 0.6675 0.3324999809
 Q65 6 2 0.3845 0.6155000031
 Q66 6 2 0.4025 0.5974999964
 Q67 6 2 0.7775 0.2225000262
 Q68 6 2 0.7455 0.2544999719
 Q69 6 2 0.2515 0.7484999895
 Q70 6 2 0.5025 0.4975000024
 Q71 6 2 0.0950 0.9050000012
 Q72 6 2 0.1415 0.8585000038
 Q73 6 2 0.2605 0.7394999862
 Q74 6 2 0.2380 0.7619999945
 Q75 6 3 0.1990 0.8009999990
 Q76 6 3 0.4905 0.5094999969
 Q77 6 3 0.0265 0.9735000003
 Q78 6 3 0.7045 0.2954999804
 Q79 6 3 0.7190 0.2810000181
 Q80 6 3 0.6920 0.3080000281
 Q81 6 3 0.7005 0.2994999886
 Q82 6 3 0.6990 0.3009999990
 Q83 6 3 0.9765 0.0235000253
 Q84 6 3 0.8230 0.1769999862
 Q85 6 3 0.2300 0.7699999958
 Q86 6 3 0.0950 0.9050000012
 Q87 6 3 0.3860 0.6139999926
 Q88 6 3 0.5755 0.4244999886
 Q89 6 3 0.3915 0.6085000038
 Q90 6 3 0.6130 0.3870000243
 Q91 6 3 0.5010 0.4990000129
 Q92 6 3 0.3890 0.6110000014
 Q93 6 3 0.4875 0.5124999881
 Q94 6 3 0.8180 0.1819999814
 Q95 6 3 0.7670 0.2329999804
 Q96 6 3 0.5140 0.4860000014
 Q97 6 3 0.7595 0.2404999733
 Q98 6 3 0.5665 0.4334999919
 Q99 6 3 0.8715 0.1284999847
Q100 6 3 0.9255 0.0745000243
Q101 6 3 0.0470 0.9530000016
Q102 6 3 0.3200 0.6800000072
Q103 6 3 0.3775 0.6225000024
Q104 6 3 0.8170 0.1830000281
Q105 6 3 0.5985 0.4014999866
Q106 6 3 0.7665 0.2335000038
Q107 6 3 0.3780 0.6220000088
Q108 6 3 0.9740 0.0260000229
Q109 6 3 0.8320 0.1679999828
Q110 6 3 0.5715 0.4284999967
Q111 6 3 0.8660 0.1340000033
Q112 6 3 0.3305 0.6694999933
Q113 6 3 0.6125 0.3874999881
Q114 6 3 0.4280 0.5719999969
